,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt
220,21.8,32.9,0.0,1.7,64.6,14.6,23.1,4.8,4430.057692307692,4783.583333333334,6155.555555555557,224.25416712846578
221,22.7,27.7,2.2,2.8,75.0,14.6,12.3,6.6,3076.6346153846157,3167.121794871795,4150.0,170.98146463441586
222,22.2,30.2,0.0,2.6,62.6,14.6,21.82,7.3,3212.5833333333335,3692.2307692307695,4297.222222222223,168.07105241158126
223,21.7,26.0,2.9,2.4,71.9,14.6,7.67,9.1,710.1474358974358,804.0384615384614,1194.4444444444446,43.22922973893697
224,17.7,21.7,47.6,4.0,94.8,14.6,4.58,10.0,716.4615384615385,825.5320512820513,936.1111111111112,45.95224123486956
225,17.2,24.3,11.5,2.8,79.4,14.5,12.46,9.9,2291.698717948718,2585.8269230769233,2758.333333333334,131.16671213918764
226,18.9,28.7,0.0,2.0,63.1,14.5,26.6,5.1,5095.871794871795,5284.019230769231,5505.555555555557,265.7418789454242
227,20.4,29.7,0.0,1.8,70.9,14.5,25.76,4.1,5375.057692307692,5635.782051282052,6052.777777777778,275.4136125695897
228,21.5,31.6,0.0,1.9,72.0,14.5,22.28,4.5,4851.705128205128,5109.666666666666,4844.444444444444,244.89962340932055
229,22.8,31.0,0.0,1.6,71.6,14.5,15.49,5.4,3833.2756410256407,4020.923076923077,4841.666666666666,202.5748009058029
230,20.6,26.6,29.1,2.7,81.6,14.4,4.92,9.9,1164.7628205128206,1320.0833333333333,1930.5555555555557,69.87655235113675
231,22.4,26.6,3.6,3.7,86.3,14.4,5.15,9.6,1835.4743589743587,2043.467948717949,1266.6666666666665,106.66735094512129
232,21.4,30.5,0.0,1.6,77.0,14.4,17.83,6.3,4116.217948717948,4477.461538461538,5141.666666666667,209.8306454150861
233,22.6,25.7,11.5,1.6,89.3,14.4,4.5,9.8,651.4038461538462,744.9871794871796,955.5555555555555,40.37782344953048
234,18.5,22.6,103.1,3.6,95.5,14.3,2.72,10.0,366.38461538461536,422.3525641025641,675.0,23.800614857135688
235,18.7,26.8,2.9,4.6,74.3,14.3,10.46,9.3,1813.2115384615383,1976.9935897435898,2255.5555555555557,104.82940019952895
236,22.3,29.0,0.0,3.1,69.3,14.3,15.59,7.8,4171.576923076923,4464.903846153847,4147.222222222223,220.68686035029725
237,21.6,29.6,0.0,2.0,69.3,14.3,18.14,7.4,1932.5705128205127,2255.6410256410254,3494.444444444445,104.8581515003412
238,22.9,25.5,2.2,2.2,86.4,14.2,7.72,10.0,0.0,0.0,0.0,0.0
239,22.7,26.4,0.4,2.0,84.8,14.2,8.38,9.9,0.0,0.0,0.0,0.0
240,22.6,24.9,50.1,2.0,95.8,14.2,3.18,10.0,0.0,0.0,0.0,0.0
241,23.4,28.4,0.1,2.1,85.5,14.1,15.34,8.3,0.0,0.0,0.0,0.0
242,22.8,29.6,1.5,2.0,81.9,14.1,14.5,6.9,0.0,0.0,0.0,0.0
243,24.3,26.9,39.1,1.7,90.9,14.1,5.31,9.8,0.0,0.0,0.0,0.0
244,23.5,26.4,31.4,2.3,96.3,14.0,2.55,10.0,0.0,0.0,0.0,0.0
245,23.9,26.3,102.6,3.0,96.3,14.0,3.09,10.0,0.0,0.0,0.0,0.0
246,25.0,29.4,3.9,3.5,89.3,14.0,8.06,9.6,0.0,0.0,0.0,0.0
247,25.5,29.1,18.5,1.9,92.1,13.9,5.02,9.8,0.0,0.0,0.0,0.0
248,22.9,26.0,75.7,3.3,92.8,13.9,6.74,8.0,0.0,0.0,0.0,0.0
249,22.6,26.1,0.0,1.8,85.3,13.9,6.7,9.0,0.0,0.0,0.0,0.0
250,22.7,26.1,19.1,2.3,89.5,13.9,6.96,9.1,0.0,0.0,0.0,0.0
251,23.7,25.8,50.3,2.6,95.4,13.8,1.43,9.8,0.0,0.0,0.0,0.0
252,24.7,29.5,44.6,2.0,91.6,13.8,7.77,9.9,0.0,0.0,0.0,0.0
253,22.4,27.3,97.0,2.2,92.5,13.8,7.44,9.5,0.0,0.0,0.0,0.0
254,23.5,31.3,0.0,1.9,83.9,13.7,13.62,8.3,0.0,0.0,0.0,0.0
255,26.3,30.3,0.0,2.5,82.4,13.7,7.96,8.5,0.0,0.0,0.0,0.0
256,26.5,28.0,0.4,3.5,86.1,13.7,4.14,9.3,0.0,0.0,0.0,0.0
257,25.0,27.0,69.0,1.9,96.0,13.6,3.25,9.3,0.0,0.0,0.0,0.0
258,25.3,30.8,0.0,3.0,82.6,13.6,14.3,8.3,0.0,0.0,0.0,0.0
259,26.1,32.2,0.0,2.3,77.9,13.5,18.44,4.4,0.0,0.0,0.0,0.0
260,24.0,31.9,0.0,1.6,76.3,13.5,19.81,2.8,2307.8500000000004,2035.75,2636.111111111111,114.85607124859503
261,23.6,31.4,0.0,2.0,76.8,13.5,22.54,2.3,5502.519230769231,5452.673076923077,5538.888888888889,270.38700195353454
262,25.0,31.7,0.0,1.7,76.0,13.4,15.16,6.4,3890.5833333333335,3948.673076923077,5533.333333333333,196.13186264819996
263,25.2,29.2,2.5,1.6,83.1,13.4,8.74,8.8,2986.775641025641,3034.307692307693,3852.777777777778,160.73444159379946
264,21.7,27.6,42.6,2.1,87.4,13.4,7.56,9.0,1981.3910256410254,2146.480769230769,1886.1111111111113,105.62447221222418
265,21.5,29.9,0.0,1.9,78.4,13.3,18.72,6.0,5264.756410256409,5128.903846153847,5411.111111111111,257.064512132645
266,23.7,32.0,0.0,2.2,71.6,13.3,20.25,5.9,4967.916666666667,4985.544871794872,5450.0,247.14580105491822
267,26.0,34.5,0.0,2.1,69.5,13.2,21.21,5.9,4927.282051282052,5011.038461538462,5291.666666666666,239.98496190571524
268,27.0,34.5,0.6,3.4,68.3,13.2,19.68,6.4,3585.500000000001,3740.2564102564106,4416.666666666667,181.38468956498014
269,25.6,28.6,8.7,3.6,84.6,13.2,5.5,9.9,0.0,0.0,0.0,0.0
270,26.0,29.7,13.6,1.6,89.1,13.1,10.18,8.9,1641.6153846153845,1618.6153846153848,2361.1111111111113,87.65824059375434
271,25.5,29.0,13.6,1.3,90.1,13.1,8.7,8.4,1330.9230769230767,1420.570512820513,1908.3333333333335,75.88494843704508
272,24.4,30.6,42.5,2.1,88.8,13.1,12.89,7.9,1956.269230769231,1865.0961538461538,2911.111111111111,105.82523073878332
273,23.8,30.0,0.0,2.8,77.9,13.0,12.25,8.8,2045.9423076923076,2247.4038461538457,3588.888888888889,110.60099228246048
274,23.8,29.5,0.0,1.9,72.4,13.0,11.35,8.8,2362.5384615384614,2485.4423076923076,2516.6666666666665,125.53033656043579
275,22.6,26.4,33.3,2.3,91.3,13.0,3.34,9.6,774.7051282051282,882.1089743589743,877.7777777777777,46.44234142494889
276,20.0,25.6,29.8,4.8,82.0,12.9,13.51,7.4,4200.333333333333,4124.384615384615,3902.777777777778,217.06851671258926
277,19.9,27.5,0.0,2.7,63.9,12.9,21.21,1.6,5564.282051282051,5367.217948717948,5127.777777777777,273.6262147854019
278,19.2,27.3,0.0,2.0,66.6,12.8,14.49,8.0,2710.0897435897436,2847.5256410256416,3413.888888888889,142.19238512729376
279,19.5,24.4,6.4,2.7,80.0,12.8,7.13,9.4,1236.2307692307693,1402.1346153846152,1894.4444444444448,70.80698690046384
280,17.5,20.6,61.0,4.2,93.5,12.8,3.37,10.0,566.5320512820513,648.275641025641,1027.7777777777778,35.750091510623335
281,20.6,26.5,0.0,4.2,71.5,12.7,21.87,5.4,4818.0,4661.25641025641,5269.444444444445,243.49357733253376
282,19.0,25.3,1.3,2.1,83.4,12.7,12.29,7.6,3248.3076923076924,3321.2243589743593,2413.8888888888887,164.75437415148838
283,18.8,27.0,3.9,2.0,75.8,12.6,19.17,6.3,3688.538461538462,3647.583333333333,3630.5555555555557,187.4858615806909
284,19.2,27.1,1.2,2.8,72.6,12.6,12.87,7.6,2023.5705128205127,2254.2948717948725,2466.6666666666665,108.14667376797046
285,18.1,23.2,5.7,2.0,83.8,12.6,7.34,9.5,1341.2884615384614,1493.9166666666665,1997.2222222222222,77.65574911443576
286,16.7,26.6,0.0,1.9,70.4,12.5,20.53,2.8,5172.032051282051,4962.846153846153,5188.888888888888,256.07914010069936
287,17.6,24.9,0.0,1.8,79.3,12.5,13.86,4.6,4113.121794871795,4047.192307692308,4569.444444444444,208.0602853156852
288,18.9,27.7,0.0,1.6,76.4,12.4,16.56,7.5,3595.461538461538,3576.0961538461543,4580.555555555555,177.77762246035962
289,21.3,24.9,0.3,1.9,79.9,12.4,6.21,9.4,1550.378205128205,1689.1217948717945,2097.222222222222,86.30180481786891
290,20.1,23.6,0.0,2.1,70.3,12.4,9.35,8.4,1846.3461538461538,2002.5448717948716,2197.222222222222,101.7312182999812
291,18.1,25.8,0.0,2.8,62.0,12.3,21.24,3.1,4882.410256410257,4681.0641025641025,5619.444444444444,243.4649840531116
292,17.6,26.2,0.3,2.2,59.3,12.3,21.25,1.5,4911.6474358974365,4501.076923076923,4680.555555555556,235.70592010402768
293,15.6,24.9,0.0,2.0,57.6,12.2,22.19,0.0,5012.032051282052,4691.596153846153,5433.333333333334,242.74784231743624
294,13.6,25.3,0.0,1.7,56.1,12.2,19.54,4.5,4379.948717948717,4125.198717948718,4849.999999999999,212.41817805617814
295,15.5,25.6,0.0,2.8,55.3,12.2,21.71,3.1,5041.929487179487,4691.076923076924,5338.88888888889,242.4179307347755
296,15.2,23.8,0.0,3.3,59.9,12.1,16.99,7.6,3089.083333333333,3038.0641025641025,3527.7777777777774,158.19175478288773
297,16.8,25.4,0.0,3.7,59.6,12.1,18.54,6.6,3981.782051282051,3860.935897435897,4922.222222222223,199.7841267633989
298,16.6,25.4,0.0,2.5,64.1,12.1,13.39,4.9,3287.4166666666665,3307.653846153846,4119.444444444444,169.15573705348902
299,14.8,24.8,0.0,2.4,62.5,12.0,15.92,4.0,4149.198717948718,3852.012820512821,4502.777777777777,202.66399603174148
300,14.9,25.8,0.0,2.0,63.3,12.0,18.7,1.1,4821.711538461539,4466.589743589744,4944.444444444444,231.37842274493
301,15.7,26.5,0.0,2.0,66.0,11.9,19.29,1.1,4407.929487179486,4118.448717948718,4911.111111111111,212.33527595150787
302,15.3,23.9,0.0,1.9,67.6,11.9,14.84,6.8,2997.4551282051284,3040.839743589744,3747.2222222222226,154.62010491708648
303,16.2,25.7,38.3,1.7,78.0,11.8,14.0,7.1,2520.5064102564106,2510.9871794871797,3463.8888888888887,130.63412790258107
304,15.6,23.6,0.0,2.1,74.9,11.8,10.89,5.5,2279.903846153846,2218.4166666666665,3136.1111111111118,119.21956818680268
305,16.3,21.9,0.0,2.3,79.6,11.8,6.34,9.1,1653.8846153846155,1741.5961538461538,2711.111111111111,87.27191251976733
306,18.3,23.2,0.0,1.6,72.5,11.7,9.79,8.0,2775.653846153846,2788.628205128205,2919.4444444444443,144.7713734498395
307,10.6,21.8,0.0,2.8,65.1,11.7,12.36,7.1,3087.141025641026,3124.6153846153848,3575.000000000001,162.2737389117372
308,8.5,18.4,0.0,2.5,57.3,11.6,19.44,2.3,4360.6410256410245,3972.737179487179,4147.222222222222,217.29396396375986
309,9.3,19.7,0.0,2.0,55.9,11.6,19.81,2.5,4530.288461538462,4067.7564102564106,4919.444444444443,220.73379846500498
310,9.9,22.0,0.0,1.9,48.9,11.6,16.99,3.8,3685.7948717948716,3425.6858974358975,4133.333333333334,184.49040689974296
311,12.1,23.1,0.0,3.1,53.0,11.5,19.27,0.1,4437.128205128205,3974.1346153846152,4877.777777777778,215.9589443095683
312,12.4,23.3,0.0,3.0,53.4,11.5,18.55,4.6,4289.416666666667,3840.9102564102564,4791.666666666667,207.86354878276913
313,12.3,21.5,0.0,2.0,60.1,11.4,15.28,5.3,3367.185897435898,3262.141025641025,4155.555555555556,172.7930521697771
314,12.7,20.8,0.0,1.8,68.5,11.4,11.45,5.8,2022.698717948718,2103.25,2713.888888888889,106.47264491423103
315,12.1,21.3,0.0,2.2,68.6,11.4,13.59,2.6,2769.666666666667,2619.4294871794873,3544.444444444445,145.52221659087857
316,8.6,18.4,0.0,2.2,52.3,11.3,14.16,3.5,2981.4935897435894,2804.038461538461,3566.6666666666665,157.73654039870834
317,8.5,18.0,0.0,2.4,47.0,11.3,12.19,6.6,2593.3269230769233,2466.7179487179487,3497.222222222222,137.8555324366353
318,6.5,18.5,0.0,1.5,41.8,11.3,14.48,6.6,3341.1346153846157,3065.25,3950.0,175.19745137045425
319,8.6,15.4,0.0,1.5,64.3,11.2,5.28,7.6,1104.8653846153848,1227.179487179487,1675.0,63.78341893533694
320,8.7,18.6,0.0,1.8,64.3,11.2,17.65,1.0,3720.4102564102564,3294.955128205128,4338.888888888889,196.20357670878184
321,7.2,20.2,0.0,2.0,65.5,11.1,15.96,0.5,3616.596153846154,3227.089743589743,3913.8888888888887,193.10854158978972
322,9.8,21.3,0.0,1.7,74.4,11.1,15.27,0.0,3207.1474358974365,2932.012820512821,3961.111111111111,174.3029213797085
323,9.9,21.7,0.0,1.6,67.1,11.1,15.67,0.4,3094.9230769230767,2830.8205128205122,3958.3333333333335,164.92892699764982
324,11.8,17.3,0.0,1.9,69.4,11.0,4.72,7.3,966.3525641025641,1076.371794871795,1325.0,56.268220412772386
325,8.4,18.2,0.0,2.8,66.0,11.0,11.01,4.6,2776.4294871794878,2492.480769230769,2805.5555555555557,158.84249079039589
