,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,watt,reset_match
209,25.6,27.4,9.7,1.2,90.1,14.3,3.47,9.9,315.46969696969694,326.4090909090909,402.77777777777777,272.9604607148268,323.47589882642603
210,23.7,25.9,60.0,1.7,95.3,14.3,2.35,9.9,100.78787878787878,106.15151515151516,219.44444444444443,77.36017244975491,176.06185841289835
211,24.9,33.4,0.6,1.3,76.6,14.3,15.31,7.6,0.0,0.0,0.0,0.0,0.0
212,25.0,28.2,25.6,2.2,88.3,14.2,2.87,9.8,0.0,0.0,0.0,0.0,0.0
213,25.6,30.0,0.5,2.6,74.5,14.2,9.43,8.0,0.0,0.0,0.0,0.0,0.0
214,26.3,30.8,1.2,3.4,75.3,14.2,8.26,8.8,855.2714097496706,868.7806324110672,988.8888888888889,804.6736702419125,1076.4074824764057
215,24.0,27.5,62.3,2.2,91.1,14.1,3.01,9.8,809.9545454545454,831.5606060606061,611.1111111111111,739.2512461628394,569.9084811734658
216,23.5,30.1,26.9,1.7,86.4,14.1,13.55,7.8,0.0,0.0,0.0,0.0,0.0
217,24.7,33.1,,1.2,74.6,14.1,15.74,3.5,0.0,0.0,0.0,0.0,0.0
218,25.6,36.0,3.0,1.3,69.0,14.0,21.04,3.6,3849.1186167066767,3847.546505236057,2863.888888888889,3101.1669310524426,3742.4365673814955
219,25.0,34.4,8.6,1.2,75.9,14.0,17.53,5.8,4783.484848484849,4893.212121212121,4466.666666666667,4033.598223585915,4954.549635691587
220,25.6,35.9,,1.1,65.5,14.0,20.66,2.5,4066.279020979021,4209.204662004662,3780.5555555555557,3407.8698521456026,4093.939746348508
221,27.9,36.8,,1.5,51.4,13.9,22.91,6.8,5828.170705911004,6039.274908673416,5777.777777777777,4946.92172755515,5907.422927565531
222,23.9,30.3,8.0,1.2,78.1,13.9,6.91,8.0,0.0,0.0,0.0,0.0,0.0
223,25.9,32.7,0.0,1.6,71.4,13.9,15.87,6.6,0.0,0.0,0.0,0.0,0.0
224,26.0,34.6,,1.3,69.0,13.9,19.37,4.9,0.0,0.0,0.0,0.0,0.0
225,26.6,36.5,,1.5,57.9,13.8,22.69,5.1,0.0,0.0,0.0,0.0,0.0
226,26.3,35.7,6.7,2.5,53.6,13.8,21.52,6.8,3890.1515151515155,4027.181818181818,3877.777777777778,3334.9246367436585,4340.045545746583
227,24.8,28.5,56.2,1.3,91.8,13.7,4.8,8.9,927.0026302056153,952.7137981421565,974.9999999999999,925.5116309401474,806.1317329768654
228,25.1,35.3,6.4,1.5,76.9,13.7,16.91,7.4,0.0,0.0,0.0,0.0,0.0
229,25.9,35.7,,1.5,63.9,13.7,20.99,4.0,3968.221212121212,4001.658508158508,3033.3333333333335,3237.23063874702,3915.7290664216994
230,23.9,28.6,16.2,1.3,82.0,13.7,5.51,9.1,693.1897435897436,729.0575757575757,894.4444444444446,695.6012074190606,741.0958523391837
231,23.0,29.5,0.1,2.2,74.5,13.6,14.1,6.3,2505.1363636363635,2608.4242424242425,2322.222222222222,2324.0883588168304,2201.430046259327
232,23.4,28.8,0.0,2.5,69.5,13.6,13.25,5.0,2146.7878787878785,2238.515151515151,1902.7777777777776,1967.3053841018525,1809.2400988804523
233,22.6,30.7,,1.7,66.5,13.5,18.61,4.5,0.0,0.0,0.0,0.0,0.0
234,21.2,31.3,,1.1,60.6,13.5,18.16,4.6,3613.9671328671334,3807.8358974358976,3408.333333333334,3156.9929908300296,3446.4985013203764
235,23.2,32.8,,1.5,56.3,13.5,21.06,2.6,4895.5,4986.651515151516,4566.666666666667,4128.402749096368,4958.839001209453
236,24.4,30.4,1.3,1.2,67.3,13.4,11.43,7.6,0.0,0.0,0.0,0.0,0.0
237,23.0,31.4,,1.7,66.5,13.4,23.16,6.3,5411.942657342657,5562.890909090909,4941.666666666666,4628.431421363791,5698.478557739828
238,22.7,30.5,,2.1,58.4,13.4,23.84,4.4,3480.8760950492297,3488.1689733152416,2661.111111111111,2896.8260385346744,3569.6542949579234
239,21.5,27.3,,1.5,60.9,13.3,8.25,5.5,615.0612276612277,634.2387723387724,344.44444444444446,607.7655565416214,514.6981544953449
240,20.2,29.9,,1.5,66.6,13.3,17.85,3.4,0.0,0.0,0.0,0.0,0.0
241,21.5,32.1,,1.2,63.8,13.2,18.4,6.4,0.0,0.0,0.0,0.0,0.0
242,22.2,29.3,20.0,1.0,71.1,13.2,13.22,8.1,0.0,0.0,0.0,0.0,0.0
243,23.6,30.2,,1.9,66.2,13.2,,5.9,0.0,0.0,0.0,0.0,0.0
244,20.1,26.4,36.9,2.2,77.1,13.1,,5.6,1078.969696969697,1190.3939393939395,1294.4444444444443,1048.449607817896,1053.6696161296677
245,19.5,27.0,0.2,2.4,66.3,13.1,17.84,5.3,0.0,0.0,0.0,0.0,0.0
246,18.5,28.9,,1.9,65.0,13.1,21.07,2.3,0.0,0.0,0.0,0.0,0.0
247,19.2,27.8,,1.4,64.0,13.0,15.17,6.1,0.0,0.0,0.0,0.0,0.0
248,19.4,29.7,,1.6,56.6,13.0,16.85,6.1,0.0,0.0,0.0,0.0,0.0
249,22.0,28.0,0.0,2.3,67.6,12.9,11.6,8.5,3157.4387642208544,3258.98636189681,3130.5555555555557,2934.787633366663,3060.691312077828
250,21.2,25.5,22.7,2.5,89.0,12.9,5.68,9.3,327.1212121212121,353.77272727272725,838.8888888888889,272.73032427022036,363.7415389823914
251,21.5,27.6,36.4,2.0,91.4,12.9,6.07,9.0,1147.7437810945273,1145.0090456806872,830.5555555555557,1036.5869654989044,1139.1274396421788
252,21.6,29.1,2.4,2.1,79.8,12.8,9.29,10.0,2408.3976655185606,2482.8517412935325,1988.888888888889,2240.0906039431347,2129.6739765586203
253,22.6,29.5,2.8,6.0,72.9,12.8,2.95,10.0,60.84121212121212,63.014545454545456,100.0,6.570540091461733,69.7516679252455
254,22.9,27.3,0.0,1.9,76.9,12.7,9.31,9.3,0.0,0.0,0.0,0.0,0.0
255,22.4,28.0,0.0,1.7,74.3,12.7,10.04,9.3,2755.856643356643,2816.4636363636364,2472.2222222222226,2537.044440444504,2570.2989338436805
256,22.1,26.5,63.2,2.4,93.4,12.7,5.74,9.8,850.3955223880597,858.1598824061509,658.3333333333334,716.3832966548929,774.323047812195
257,20.4,28.7,7.6,3.1,71.4,12.6,16.56,7.9,0.0,0.0,0.0,0.0,0.0
258,18.7,22.9,3.9,2.6,72.3,12.6,4.09,9.8,0.0,0.0,0.0,0.0,0.0
259,18.3,29.3,0.1,1.7,60.4,12.5,21.35,4.3,5289.515658850952,5436.75572466749,4927.777777777778,4426.908876440222,5382.200409617761
260,20.8,24.1,0.3,1.2,80.0,12.5,3.34,8.8,214.39279588336194,221.46083476272156,138.8888888888889,218.3230180685321,126.35683632239298
261,19.5,30.0,,1.7,70.4,12.5,18.19,5.5,4070.121212121212,4170.742424242424,3097.2222222222217,3447.6356661026875,3736.3407360423653
262,20.7,30.5,,2.1,53.0,12.4,19.91,3.6,3427.305797850574,3627.4081971096903,3891.6666666666665,2978.9941842785743,3536.5112316211107
263,18.0,29.0,,2.1,41.6,12.4,20.01,6.4,3634.9351981351983,3724.879953379954,3647.2222222222217,3082.697502297022,3888.9605364520417
264,16.0,25.4,,3.1,46.0,12.4,21.9,1.1,5125.790909090908,5213.586480186481,4483.333333333334,4365.891570269888,5223.904706062071
265,13.6,26.0,,1.9,46.5,12.3,19.83,3.5,0.0,0.0,0.0,0.0,0.0
266,15.8,24.2,,2.1,52.8,12.3,8.64,9.4,204.21951219512195,209.3170731707317,166.66666666666666,208.23359479916783,333.2575165866153
267,18.3,22.1,,2.0,60.3,12.2,4.44,9.6,0.0,0.0,0.0,0.0,0.0
268,17.3,19.6,0.4,3.8,63.4,12.2,3.2,9.4,2.7,2.8,30.555555555555557,0.3027777597308147,6.156054614638512
269,16.9,24.6,,2.2,51.1,12.2,16.92,3.1,3812.430417840866,3822.641008245486,3044.4444444444443,3145.993636735849,3838.568670682218
270,13.9,26.5,,1.8,61.3,12.1,20.17,0.0,0.0,0.0,0.0,0.0,0.0
271,14.8,27.4,,1.4,64.4,12.1,16.44,5.9,4481.31585081585,4567.222144522145,4344.444444444444,3885.5722974608084,4782.113524723843
272,17.7,29.0,,1.9,59.3,12.0,15.5,8.4,3890.9638694638697,3946.4526806526806,3436.1111111111113,3345.002577680881,3828.4571733197263
273,19.6,27.0,,1.9,57.5,12.0,10.42,8.6,0.0,0.0,0.0,0.0,0.0
274,19.4,29.2,,1.7,58.9,12.0,15.97,3.8,0.0,0.0,0.0,0.0,0.0
275,17.9,28.6,,1.7,60.6,11.9,18.83,0.3,5089.912935323382,5264.829008802142,4980.555555555556,4298.524716364442,5139.816110668839
276,16.4,29.9,,1.6,61.0,11.9,18.37,0.0,5155.000000000001,5315.151515151515,4877.777777777778,4301.351511771323,5176.147534836605
277,17.6,28.2,,1.8,67.1,11.8,13.05,6.8,0.0,0.0,0.0,0.0,0.0
278,20.0,24.2,23.1,3.0,88.0,11.8,3.4,9.9,0.0,0.0,0.0,0.0,0.0
279,19.8,27.3,4.6,2.8,73.4,11.8,10.14,6.3,0.0,0.0,0.0,0.0,0.0
280,18.0,27.8,,2.1,71.5,11.7,16.23,3.6,4628.4541731899935,4732.3587099467695,4294.444444444444,3976.532866666334,4481.352784742575
281,14.7,21.9,0.6,2.9,72.6,11.7,8.24,7.0,382.8125,397.0,461.1111111111112,299.22835350292945,441.26610652321733
282,13.2,22.7,,2.9,53.4,11.6,16.17,6.1,0.0,0.0,0.0,0.0,0.0
283,13.3,17.9,25.4,1.8,92.0,11.6,1.49,9.5,289.3333333333333,299.27272727272725,222.22222222222226,279.5555038148626,223.4192574420339
284,10.6,19.8,,2.6,58.8,11.6,16.78,2.6,3139.776223776224,3297.5592074592073,3375.0,2863.0973714336646,2990.6807053331263
285,7.7,20.4,,1.7,48.3,11.5,17.42,1.9,4985.932400932401,5073.168531468531,4622.222222222223,4332.28187741264,5008.5059787335595
286,10.7,19.8,,1.3,60.9,11.5,8.06,9.0,1604.5606060606062,1674.1363636363633,1750.0000000000002,1545.4241454653393,1649.8095739342427
287,13.0,26.1,,1.9,60.0,11.4,16.44,0.9,0.0,0.0,0.0,0.0,0.0
288,13.3,23.3,,3.5,49.3,11.4,17.37,0.6,0.0,0.0,0.0,0.0,0.0
289,12.1,23.8,,1.9,52.6,11.4,16.52,2.1,4675.605448283061,4780.210771318234,4425.0,4013.0087206074386,4651.926213596756
290,9.5,19.6,,2.5,56.9,11.3,14.54,1.9,2908.0757575757575,3042.1818181818185,3344.4444444444443,2653.2700250588023,3142.6301540431277
291,8.8,20.4,,1.6,55.6,11.3,14.07,3.0,0.0,0.0,0.0,0.0,0.0
292,9.0,20.8,,1.6,58.3,11.2,15.6,5.3,3659.2869463869465,3761.0825174825172,3863.888888888889,3206.927653470755,3817.3854754460017
293,11.2,21.6,,1.7,56.0,11.2,12.02,4.8,0.0,0.0,0.0,0.0,0.0
294,12.0,22.7,,2.4,58.3,11.2,12.08,7.1,0.0,0.0,0.0,0.0,0.0
295,12.1,23.1,,1.8,63.8,11.1,15.17,0.8,0.0,0.0,0.0,0.0,0.0
296,12.0,22.9,,1.3,70.3,11.1,14.67,0.6,0.0,0.0,0.0,0.0,0.0
297,10.9,24.6,,1.0,61.0,11.1,14.4,2.1,4162.467599067599,4241.086013986014,3894.444444444445,3567.944727823275,4149.437754532873
298,13.3,24.4,,1.6,56.1,11.0,13.66,4.4,0.0,0.0,0.0,0.0,0.0
299,14.3,20.7,,2.4,57.3,11.0,8.08,8.0,0.0,0.0,0.0,0.0,0.0
300,15.3,23.8,,2.7,47.6,10.9,11.56,4.5,0.0,0.0,0.0,0.0,0.0
301,13.1,22.0,0.0,2.4,58.0,10.9,12.29,6.6,0.0,0.0,0.0,0.0,0.0
302,6.6,14.9,,2.5,60.0,10.9,13.08,2.3,2788.787878787879,2838.694172494173,2608.333333333333,2508.4307530878295,2707.636124524845
303,4.7,17.4,,1.6,59.0,10.8,14.45,0.9,1450.6221322537112,1378.7589743589742,694.4444444444443,1162.2700287791397,1335.6132248837177
304,7.4,17.7,1.7,2.5,65.9,10.8,11.62,5.6,3014.617453379953,2982.70356934732,2550.0,2649.5846568633992,3112.2240007969885
305,8.2,17.6,0.1,2.3,61.0,10.8,12.41,1.6,3613.2736427550944,3672.9953342356566,3377.777777777778,3221.887082187252,3627.0362578751074
306,5.0,17.7,,1.6,60.3,10.7,14.08,0.3,0.0,0.0,0.0,0.0,0.0
307,8.4,19.7,,2.3,73.8,10.7,10.34,4.6,2793.0350961538466,2782.4627622377625,2388.888888888889,2404.799976486187,2757.7175795282346
308,11.4,20.5,,1.8,57.9,10.7,13.85,1.9,3552.4368298368295,3662.6405594405587,3575.0,3116.0183294012736,3509.6817631170757
309,8.3,18.7,,1.5,57.3,10.6,7.69,8.1,1193.7650349650348,1180.9130536130538,769.4444444444445,983.7189718786676,1586.9586406072708
310,9.4,22.1,,2.1,57.8,10.6,12.51,4.0,0.0,0.0,0.0,0.0,0.0
311,9.2,20.3,,2.1,57.8,10.6,13.83,0.0,1369.7651515151515,1292.2474747474748,636.1111111111111,1108.2024400507896,1530.4917862507568
312,8.4,18.4,,1.6,65.1,10.5,11.04,1.4,0.0,0.0,0.0,0.0,0.0
313,6.3,16.5,,1.8,63.6,10.5,10.63,5.0,0.0,0.0,0.0,0.0,0.0
314,5.0,13.6,,2.7,42.8,10.4,13.4,1.6,1254.3461538461538,1179.9307692307693,583.3333333333334,1072.3790518580854,1394.741815643487
315,1.1,13.0,,1.9,31.4,10.4,13.98,0.0,3215.5317817599066,3280.606978438228,3150.0,2787.9386970107275,3342.650044640978
316,3.5,17.2,,1.6,41.4,10.4,13.15,0.3,3824.1587631118878,3880.5294361888114,3600.0,3306.9347845582665,4011.5112905123156
317,6.2,15.3,11.8,2.1,59.6,10.3,6.6,8.9,0.0,0.0,0.0,0.0,0.0
318,7.9,15.1,1.1,2.4,71.6,10.3,8.97,5.9,0.0,0.0,0.0,0.0,0.0
319,4.8,14.5,,1.4,63.6,10.3,8.06,3.6,1892.9437830462223,1933.4963101938713,1980.5555555555554,1765.2254436371256,2052.8896871466204
320,3.0,11.3,7.5,2.8,72.3,10.2,1.25,8.5,0.0,0.0,0.0,0.0,0.0
321,-2.5,5.0,,2.9,30.6,10.2,13.15,1.0,3378.0573426573433,3472.3641025641027,3469.444444444445,3205.7884930146924,3423.163062690578
322,1.4,7.6,18.8,2.0,87.4,10.2,1.92,8.1,263.9731934731935,273.63240093240097,311.1111111111111,196.8197696871779,211.86356313419859
323,3.8,12.7,,1.6,81.3,10.2,8.92,5.5,1093.3082417582418,1206.958276098901,1672.2222222222222,1027.4374759400855,1077.226728286156
324,5.6,10.5,21.1,3.1,79.4,10.1,1.32,9.3,0.0,0.0,0.0,0.0,0.0
325,0.4,12.7,14.7,3.9,59.8,10.1,10.26,7.1,3325.5930069930073,3358.1797202797197,2838.888888888889,3114.316738949416,3010.2146199530257
326,-3.5,4.0,0.0,2.8,48.0,10.1,11.93,1.4,3073.7078276562147,3122.6431686592978,2847.222222222222,2863.8566013762816,3090.8568557227222
327,-4.6,6.3,,1.8,35.5,10.1,12.18,0.0,0.0,0.0,0.0,0.0,0.0
328,-2.3,9.0,,1.9,37.4,10.0,7.4,6.1,225.28571428571428,235.62142857142857,358.33333333333337,220.09950326412311,218.36936319618707
329,3.0,17.3,,2.1,34.1,10.0,11.2,1.4,0.0,0.0,0.0,0.0,0.0
330,7.7,17.7,,1.8,52.0,10.0,8.5,6.1,2582.1408195970694,2592.7139790764795,2338.8888888888887,2285.558516414257,2691.7614369202543
331,4.6,15.6,3.8,2.2,74.6,9.9,3.84,7.1,892.9636363636364,861.8137529137529,541.6666666666667,729.9847961395009,897.8619744279006
332,-1.2,6.0,,2.7,62.1,9.9,7.87,4.4,1191.796853146853,1238.9332167832167,1508.3333333333335,1175.0426998444775,1318.5662588663497
333,1.2,13.7,,2.0,64.0,9.9,9.78,3.9,3402.8139860139863,3382.485547785548,2708.3333333333335,2921.355676939302,3064.572728486393
334,0.3,6.8,,2.7,50.8,9.9,10.43,4.0,2910.2925407925413,2861.686305361305,1949.9999999999998,2472.108682955665,2753.861024238458
335,-0.6,10.4,,2.0,52.4,9.8,11.21,1.8,2615.0911421911424,2600.967832167832,2086.111111111111,2232.5943514987025,2384.6972065819305
336,-3.4,6.9,,2.0,42.8,9.8,11.4,0.9,3177.692307692308,3107.915384615385,1947.2222222222226,2660.975964078611,2863.724260279787
337,-1.4,9.3,,1.7,42.6,9.8,8.01,6.0,0.0,0.0,0.0,0.0,0.0
338,2.3,6.2,3.3,1.6,79.4,9.8,1.89,9.3,188.05384615384617,195.48135198135196,213.88888888888889,174.60874301553852,235.05779900007786
339,-3.2,2.8,,3.1,48.0,9.8,10.42,2.4,3546.501697261072,3525.599752331003,2886.111111111111,3163.248028396248,3793.1510421635408
340,-5.0,4.2,0.6,1.6,61.3,9.8,5.01,6.3,1092.1296037296038,1095.456177156177,1019.4444444444446,999.9037843200703,1332.5417405480262
341,-2.0,7.2,0.0,1.8,41.6,9.7,10.18,1.0,2849.438701923077,2809.916622960373,2325.0000000000005,2465.127371744297,2992.891014079322
342,-8.5,-0.2,,3.2,31.9,9.7,11.34,0.0,0.0,0.0,0.0,0.0,0.0
343,-10.6,-1.0,,1.7,34.5,9.7,11.24,0.6,0.0,0.0,0.0,0.0,0.0
344,-5.5,1.2,0.1,1.7,65.0,9.7,2.86,6.6,0.0,0.0,0.0,0.0,0.0
345,-5.5,4.9,,1.4,65.1,9.7,10.65,1.1,0.0,0.0,0.0,0.0,0.0
346,-1.3,8.0,0.0,2.5,56.8,9.7,3.46,7.9,419.9413038574329,433.90852695691405,627.7777777777778,403.31313025444206,418.2469418722049
347,6.0,10.8,1.7,1.2,82.3,9.7,5.03,8.9,1420.7160839160836,1455.344055944056,1397.2222222222222,1342.952518217781,1565.5457801303876
348,0.1,9.8,0.2,3.4,62.0,9.6,5.75,5.9,0.0,0.0,0.0,0.0,0.0
349,-3.5,3.4,,1.8,45.4,9.6,10.73,0.0,0.0,0.0,0.0,0.0,0.0
350,-3.7,5.9,1.0,2.0,53.6,9.6,6.07,6.8,0.0,0.0,0.0,0.0,0.0
351,-0.1,6.4,0.0,2.3,58.3,9.6,10.07,3.0,0.0,0.0,0.0,0.0,0.0
352,0.4,11.0,,2.0,52.5,9.6,8.91,2.9,3092.7391608391604,3053.783216783217,2472.2222222222226,2611.9000159083726,3171.552767956419
353,2.1,12.9,,1.9,58.9,9.6,7.71,6.1,2389.899533799534,2409.891841491842,2138.888888888889,2155.476675788425,2409.94559009251
354,3.2,10.2,9.8,2.3,81.4,9.6,1.17,8.6,0.0,0.0,0.0,0.0,0.0
355,-1.7,5.2,,2.5,64.6,9.6,9.83,3.5,3138.021394230769,3117.442584498834,2730.555555555556,2746.7686718863292,3147.4133510411407
356,-4.5,3.1,0.0,2.4,47.8,9.6,9.96,1.8,3322.127214452214,3309.6265661421908,2763.888888888889,2909.506118018795,3291.1642012758707
357,-3.5,2.0,0.0,2.3,45.3,9.6,10.45,1.4,3342.240792540793,3345.670396270396,2902.777777777778,2951.759812093858,3395.412089387762
358,-5.1,1.5,0.6,1.7,68.1,9.6,3.35,5.5,765.9545454545454,744.5797202797203,408.33333333333326,690.9154419959355,713.8745533795475
359,0.3,8.4,0.3,1.7,63.4,9.6,7.2,7.8,2128.393706293706,2179.0284382284385,1961.111111111111,1976.3128589178762,2013.356448701942
360,0.3,5.2,2.9,2.0,80.4,9.6,5.1,6.1,0.0,0.0,0.0,0.0,0.0
361,-2.9,6.5,,1.4,67.9,9.6,9.43,0.8,0.0,0.0,0.0,0.0,0.0
362,-2.7,6.6,,1.0,60.8,9.6,6.64,5.9,0.0,0.0,0.0,0.0,0.0
363,-2.4,4.1,0.3,2.4,59.0,9.6,3.72,5.4,0.0,0.0,0.0,0.0,0.0
364,-4.6,2.6,,2.1,45.4,9.6,10.36,0.0,0.0,0.0,0.0,0.0,0.0
365,-3.6,6.1,,2.0,47.6,9.6,8.09,3.5,2838.2552374708625,2778.9311990093242,2247.2222222222226,2457.1180453255497,2877.977946441014
366,1.1,6.2,1.4,2.9,52.5,9.6,3.28,9.0,846.2724941724942,871.5764568764569,908.3333333333333,857.1724483178878,1045.3609375413557
367,-5.7,6.8,0.4,2.9,70.3,9.6,2.24,7.5,416.0184149184149,429.7016317016317,441.6666666666667,374.4204428125576,638.6528845882536
368,-10.9,-4.5,0.0,3.1,39.3,9.6,11.11,1.3,3608.585547785548,3592.3438228438226,3083.3333333333335,3253.3825949081725,3518.8631728480577
369,-6.5,0.3,0.1,0.6,64.4,9.6,4.53,8.9,1030.2282051282052,1054.2018648018648,980.5555555555557,1012.2686009762759,983.979253510077
370,-0.7,3.8,,1.2,65.4,9.6,3.47,7.9,1048.1342657342657,1067.3305361305363,963.8888888888888,1051.633832819481,1212.666153600802
371,-3.4,4.6,,1.7,56.9,9.7,10.1,0.0,845.8584615384616,891.9923076923077,941.6666666666667,837.5044392694248,894.6352172904033
372,-2.8,6.1,,1.9,50.8,9.7,9.29,2.1,0.0,0.0,0.0,0.0,0.0
373,-3.2,6.6,,1.1,45.6,9.7,9.1,3.9,197.96410256410257,212.10641025641024,494.44444444444446,186.8405191836371,196.93536830236982
374,0.6,4.6,1.8,3.1,65.4,9.7,2.03,9.8,348.99104888167386,361.08484397546897,344.44444444444446,341.4808507177492,407.1413351010373
375,4.2,7.7,46.3,4.0,95.0,9.7,0.75,10.0,57.1958041958042,59.90163170163169,133.33333333333331,5.361398773472032,137.81256658740526
376,-0.4,8.9,11.6,3.3,86.1,9.7,1.84,9.6,668.9132867132867,688.7160839160839,499.9999999999999,687.1087862210625,643.0364731559426
377,-3.1,2.0,,2.3,65.3,9.7,9.14,1.6,2581.246853146854,2589.006526806527,2283.333333333334,2383.948411089207,2423.8468832380613
378,-4.3,4.2,,1.5,62.9,9.8,9.39,3.1,2817.380470571095,2855.4406905594406,2602.7777777777774,2588.4025237747715,2910.7464544140216
379,-2.6,3.9,,1.9,60.9,9.8,10.13,3.6,3170.6155063686315,3189.04830482018,2805.555555555556,2837.6185514559907,3242.7671790961917
380,-3.5,2.8,,2.4,61.5,9.8,10.33,3.6,3185.1123615967363,3205.162725815851,2861.111111111111,2931.2011276251724,3351.1824233615225
381,-4.7,0.2,,2.3,51.0,9.8,11.15,1.4,3520.2568500943503,3542.1772997835496,3088.8888888888896,3264.3291994077736,3444.0380848793466
382,-5.7,2.6,,1.6,45.3,9.8,10.06,1.0,2566.6375,2507.1134615384617,1505.5555555555557,2286.991357533523,2477.5099276710703
383,-6.4,2.2,,1.9,44.8,9.9,11.6,0.1,0.0,0.0,0.0,0.0,0.0
384,-5.5,3.2,,1.6,43.0,9.9,10.75,5.0,0.0,0.0,0.0,0.0,0.0
385,-4.8,4.9,,1.5,43.9,9.9,9.85,4.8,3264.2355332167836,3289.3902097902096,2722.222222222222,2946.6874098565727,3187.3311624208905
386,-4.1,5.9,,1.8,48.1,9.9,11.38,2.1,3483.7196882978133,3503.8811105561103,3147.2222222222226,3032.636792002897,3708.115263422937
387,-0.4,5.3,0.6,2.2,62.8,9.9,6.08,4.8,988.7852127039627,1019.5904283216782,1388.888888888889,976.2749564406366,1118.254322949796
388,-3.3,5.5,,2.5,46.8,10.0,10.24,2.3,3606.09249535187,3560.824833152959,2825.0,3235.239658627513,3607.680774041859
389,-5.6,5.5,,1.4,36.9,10.0,11.55,2.9,3071.887375885763,3077.589122884284,2758.3333333333335,2769.6735494173627,3238.6959210699415
390,-0.1,7.8,,1.7,36.0,10.0,6.8,7.8,1234.2240093240093,1309.301864801865,1519.4444444444443,1241.519244366662,1345.1135542788886
391,0.0,9.9,,2.0,49.3,10.0,10.73,3.4,3499.18118444056,3488.2641899766904,2963.888888888889,3055.9769220494077,3484.443180087326
392,-1.3,7.4,,1.7,63.0,10.1,10.53,3.0,1863.4545454545455,1859.7878787878785,1405.5555555555557,1624.700100617262,1900.4752114999947
393,0.6,8.8,,1.5,63.1,10.1,7.86,7.4,225.19217497478368,237.57294685990337,522.2222222222222,251.74712903262582,188.28065770943994
394,-0.2,11.9,,2.7,56.3,10.1,11.21,5.8,3626.4342657342663,3629.9200466200464,3100.0000000000005,3262.184537997924,3495.3803297809714
395,4.8,7.5,0.1,4.6,48.1,10.2,2.76,9.5,771.1275058275058,791.9862470862472,741.6666666666667,789.4111214947701,1002.542425812313
396,4.3,9.9,0.0,2.6,49.4,10.2,3.98,7.3,1024.534088134088,1052.4782217782215,1097.2222222222222,1039.2766106749937,1346.4262912782442
397,3.2,9.6,,2.1,46.4,10.2,7.3,6.6,0.0,0.0,0.0,0.0,0.0
398,1.4,10.4,,1.8,47.0,10.3,9.24,4.0,2748.9326995920746,2672.8431672494175,1769.4444444444443,2305.1637173535223,2861.5426210466444
399,1.4,8.9,0.0,2.3,59.6,10.3,9.41,4.8,1237.477403846154,1188.4792103729603,861.1111111111111,993.2038534355315,1089.0787497087529
400,-1.2,7.6,,1.7,66.6,10.3,7.17,3.4,1734.8336373527907,1773.564355995707,1686.1111111111113,1689.4799302843214,1603.5559751689473
401,-2.1,5.3,,1.8,52.3,10.3,8.39,6.1,2252.5373550061054,2243.6170673076927,1755.5555555555559,2161.2743754356748,2501.3095940516027
402,-2.9,3.0,0.0,3.1,43.6,10.4,13.56,1.5,0.0,0.0,0.0,0.0,0.0
403,-6.0,3.9,1.7,2.8,50.3,10.4,10.01,3.9,572.2928571428572,603.8603174603174,686.1111111111111,550.2691192530056,488.5799471374809
404,-11.0,-4.9,,3.3,37.3,10.5,14.82,0.0,4295.06935459254,4331.9263296851,4058.3333333333335,4114.243554216891,4535.077302259214
405,-11.8,0.4,,1.9,36.4,10.5,13.97,0.9,4230.994337686157,4262.142400483635,3830.555555555555,3956.9090871461667,4334.662400446186
406,-7.2,2.2,0.0,2.0,45.1,10.5,10.14,8.9,1556.9054761658592,1603.1446311640868,1713.888888888889,1519.1355173730929,1611.7762143901523
407,-2.3,3.7,0.0,3.0,48.1,10.6,13.89,2.5,4050.0320627513174,4098.33584695994,3799.9999999999995,3925.6317508160378,4164.417389952343
408,-5.6,4.1,0.0,2.0,51.1,10.6,14.33,2.8,4276.232142857143,4291.593005952381,3916.666666666667,3984.8644084363527,4471.401126849347
409,-0.7,9.6,0.0,1.7,49.4,10.6,14.22,1.1,4086.32700812852,4133.446258960574,3886.1111111111113,3722.556116633966,4310.166457451054
410,-0.5,14.6,,1.6,37.0,10.7,10.91,2.3,1171.317410966648,1097.4771057094406,469.44444444444446,949.8178847893856,1224.6325788159338
411,6.5,8.2,6.7,2.2,73.4,10.7,2.86,9.9,412.9256991578683,422.9394628043525,352.77777777777777,441.33674013582726,449.76205375330443
412,4.9,8.7,,1.7,84.8,10.7,6.43,9.1,0.0,0.0,0.0,0.0,0.0
413,3.2,14.7,,1.2,70.3,10.8,13.13,2.1,0.0,0.0,0.0,0.0,0.0
414,6.2,15.6,2.0,2.7,63.0,10.8,8.77,5.8,826.872865749915,829.8092335715286,913.8888888888887,742.5763840485778,997.3994266558743
415,-4.3,7.7,13.4,4.0,81.1,10.8,4.14,8.9,731.9617934149185,753.0474504662006,802.7777777777778,745.0478881636108,575.7130874698704
416,-7.1,-3.9,1.0,3.4,64.3,10.9,7.08,6.5,2353.8403559765375,2346.007739636825,1922.2222222222222,2238.378311109986,2045.3627853042478
417,-8.3,1.3,,2.3,44.0,10.9,16.78,0.0,4157.454647211249,4242.793575596396,4363.888888888889,4008.7221310917444,4450.979524699798
