,최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),가조시간(hr),합계 일사량(MJ/m2),평균 전운량(1/10),env_slopesolar,env_levelsolar,match_solar,reset_match,watt
186,8.3,18.7,,1.5,57.3,10.6,7.69,8.1,1193.7650349650348,1180.9130536130538,769.4444444444445,1586.9586406072708,983.7189718786676
187,9.2,20.3,,2.1,57.8,10.6,13.83,0.0,1369.7651515151515,1292.2474747474748,636.1111111111111,1530.4917862507568,1108.2024400507896
188,5.0,13.6,,2.7,42.8,10.4,13.4,1.6,1254.3461538461538,1179.9307692307693,583.3333333333334,1394.741815643487,1072.3790518580854
189,1.1,13.0,,1.9,31.4,10.4,13.98,0.0,3215.5317817599066,3280.606978438228,3150.0,3342.650044640978,2787.9386970107275
190,3.5,17.2,,1.6,41.4,10.4,13.15,0.3,3824.1587631118878,3880.5294361888114,3600.0,4011.5112905123156,3306.9347845582665
191,4.8,14.5,,1.4,63.6,10.3,8.06,3.6,1892.9437830462223,1933.4963101938713,1980.5555555555554,2052.8896871466204,1765.2254436371256
192,-2.5,5.0,,2.9,30.6,10.2,13.15,1.0,3378.0573426573433,3472.3641025641027,3469.444444444445,3423.163062690578,3205.7884930146924
193,1.4,7.6,18.8,2.0,87.4,10.2,1.92,8.1,263.9731934731935,273.63240093240097,311.1111111111111,211.86356313419859,196.8197696871779
194,3.8,12.7,,1.6,81.3,10.2,8.92,5.5,1093.3082417582418,1206.958276098901,1672.2222222222222,1077.226728286156,1027.4374759400855
195,0.4,12.7,14.7,3.9,59.8,10.1,10.26,7.1,3325.5930069930073,3358.1797202797197,2838.888888888889,3010.2146199530257,3114.316738949416
196,-3.5,4.0,0.0,2.8,48.0,10.1,11.93,1.4,3073.7078276562147,3122.6431686592978,2847.222222222222,3090.8568557227222,2863.8566013762816
197,-2.3,9.0,,1.9,37.4,10.0,7.4,6.1,225.28571428571428,235.62142857142857,358.33333333333337,218.36936319618707,220.09950326412311
198,7.7,17.7,,1.8,52.0,10.0,8.5,6.1,2582.1408195970694,2592.7139790764795,2338.8888888888887,2691.7614369202543,2285.558516414257
199,4.6,15.6,3.8,2.2,74.6,9.9,3.84,7.1,892.9636363636364,861.8137529137529,541.6666666666667,897.8619744279006,729.9847961395009
200,-1.2,6.0,,2.7,62.1,9.9,7.87,4.4,1191.796853146853,1238.9332167832167,1508.3333333333335,1318.5662588663497,1175.0426998444775
201,1.2,13.7,,2.0,64.0,9.9,9.78,3.9,3402.8139860139863,3382.485547785548,2708.3333333333335,3064.572728486393,2921.355676939302
202,0.3,6.8,,2.7,50.8,9.9,10.43,4.0,2910.2925407925413,2861.686305361305,1949.9999999999998,2753.861024238458,2472.108682955665
203,-0.6,10.4,,2.0,52.4,9.8,11.21,1.8,2615.0911421911424,2600.967832167832,2086.111111111111,2384.6972065819305,2232.5943514987025
204,-3.4,6.9,,2.0,42.8,9.8,11.4,0.9,3177.692307692308,3107.915384615385,1947.2222222222226,2863.724260279787,2660.975964078611
205,2.3,6.2,3.3,1.6,79.4,9.8,1.89,9.3,188.05384615384617,195.48135198135196,213.88888888888889,235.05779900007786,174.60874301553852
206,-3.2,2.8,,3.1,48.0,9.8,10.42,2.4,3546.501697261072,3525.599752331003,2886.111111111111,3793.1510421635408,3163.248028396248
207,-5.0,4.2,0.6,1.6,61.3,9.8,5.01,6.3,1092.1296037296038,1095.456177156177,1019.4444444444446,1332.5417405480262,999.9037843200703
208,-2.0,7.2,0.0,1.8,41.6,9.7,10.18,1.0,2849.438701923077,2809.916622960373,2325.0000000000005,2992.891014079322,2465.127371744297
209,-1.3,8.0,0.0,2.5,56.8,9.7,3.46,7.9,419.9413038574329,433.90852695691405,627.7777777777778,418.2469418722049,403.31313025444206
210,6.0,10.8,1.7,1.2,82.3,9.7,5.03,8.9,1420.7160839160836,1455.344055944056,1397.2222222222222,1565.5457801303876,1342.952518217781
211,0.4,11.0,,2.0,52.5,9.6,8.91,2.9,3092.7391608391604,3053.783216783217,2472.2222222222226,3171.552767956419,2611.9000159083726
212,2.1,12.9,,1.9,58.9,9.6,7.71,6.1,2389.899533799534,2409.891841491842,2138.888888888889,2409.94559009251,2155.476675788425
213,-1.7,5.2,,2.5,64.6,9.6,9.83,3.5,3138.021394230769,3117.442584498834,2730.555555555556,3147.4133510411407,2746.7686718863292
214,-4.5,3.1,0.0,2.4,47.8,9.6,9.96,1.8,3322.127214452214,3309.6265661421908,2763.888888888889,3291.1642012758707,2909.506118018795
215,-3.5,2.0,0.0,2.3,45.3,9.6,10.45,1.4,3342.240792540793,3345.670396270396,2902.777777777778,3395.412089387762,2951.759812093858
216,-5.1,1.5,0.6,1.7,68.1,9.6,3.35,5.5,765.9545454545454,744.5797202797203,408.33333333333326,713.8745533795475,690.9154419959355
217,0.3,8.4,0.3,1.7,63.4,9.6,7.2,7.8,2128.393706293706,2179.0284382284385,1961.111111111111,2013.356448701942,1976.3128589178762
218,-3.6,6.1,,2.0,47.6,9.6,8.09,3.5,2838.2552374708625,2778.9311990093242,2247.2222222222226,2877.977946441014,2457.1180453255497
219,1.1,6.2,1.4,2.9,52.5,9.6,3.28,9.0,846.2724941724942,871.5764568764569,908.3333333333333,1045.3609375413557,857.1724483178878
220,-5.7,6.8,0.4,2.9,70.3,9.6,2.24,7.5,416.0184149184149,429.7016317016317,441.6666666666667,638.6528845882536,374.4204428125576
221,-10.9,-4.5,0.0,3.1,39.3,9.6,11.11,1.3,3608.585547785548,3592.3438228438226,3083.3333333333335,3518.8631728480577,3253.3825949081725
222,-6.5,0.3,0.1,0.6,64.4,9.6,4.53,8.9,1030.2282051282052,1054.2018648018648,980.5555555555557,983.979253510077,1012.2686009762759
223,-0.7,3.8,,1.2,65.4,9.6,3.47,7.9,1048.1342657342657,1067.3305361305363,963.8888888888888,1212.666153600802,1051.633832819481
224,-3.4,4.6,,1.7,56.9,9.7,10.1,0.0,845.8584615384616,891.9923076923077,941.6666666666667,894.6352172904033,837.5044392694248
225,-3.2,6.6,,1.1,45.6,9.7,9.1,3.9,197.96410256410257,212.10641025641024,494.44444444444446,196.93536830236982,186.8405191836371
226,0.6,4.6,1.8,3.1,65.4,9.7,2.03,9.8,348.99104888167386,361.08484397546897,344.44444444444446,407.1413351010373,341.4808507177492
227,4.2,7.7,46.3,4.0,95.0,9.7,0.75,10.0,57.1958041958042,59.90163170163169,133.33333333333331,137.81256658740526,5.361398773472032
228,-0.4,8.9,11.6,3.3,86.1,9.7,1.84,9.6,668.9132867132867,688.7160839160839,499.9999999999999,643.0364731559426,687.1087862210625
229,-3.1,2.0,,2.3,65.3,9.7,9.14,1.6,2581.246853146854,2589.006526806527,2283.333333333334,2423.8468832380613,2383.948411089207
230,-4.3,4.2,,1.5,62.9,9.8,9.39,3.1,2817.380470571095,2855.4406905594406,2602.7777777777774,2910.7464544140216,2588.4025237747715
231,-2.6,3.9,,1.9,60.9,9.8,10.13,3.6,3170.6155063686315,3189.04830482018,2805.555555555556,3242.7671790961917,2837.6185514559907
232,-3.5,2.8,,2.4,61.5,9.8,10.33,3.6,3185.1123615967363,3205.162725815851,2861.111111111111,3351.1824233615225,2931.2011276251724
233,-4.7,0.2,,2.3,51.0,9.8,11.15,1.4,3520.2568500943503,3542.1772997835496,3088.8888888888896,3444.0380848793466,3264.3291994077736
234,-5.7,2.6,,1.6,45.3,9.8,10.06,1.0,2566.6375,2507.1134615384617,1505.5555555555557,2477.5099276710703,2286.991357533523
235,-4.8,4.9,,1.5,43.9,9.9,9.85,4.8,3264.2355332167836,3289.3902097902096,2722.222222222222,3187.3311624208905,2946.6874098565727
236,-4.1,5.9,,1.8,48.1,9.9,11.38,2.1,3483.7196882978133,3503.8811105561103,3147.2222222222226,3708.115263422937,3032.636792002897
237,-0.4,5.3,0.6,2.2,62.8,9.9,6.08,4.8,988.7852127039627,1019.5904283216782,1388.888888888889,1118.254322949796,976.2749564406366
238,-3.3,5.5,,2.5,46.8,10.0,10.24,2.3,3606.09249535187,3560.824833152959,2825.0,3607.680774041859,3235.239658627513
239,-5.6,5.5,,1.4,36.9,10.0,11.55,2.9,3071.887375885763,3077.589122884284,2758.3333333333335,3238.6959210699415,2769.6735494173627
240,-0.1,7.8,,1.7,36.0,10.0,6.8,7.8,1234.2240093240093,1309.301864801865,1519.4444444444443,1345.1135542788886,1241.519244366662
241,0.0,9.9,,2.0,49.3,10.0,10.73,3.4,3499.18118444056,3488.2641899766904,2963.888888888889,3484.443180087326,3055.9769220494077
242,-1.3,7.4,,1.7,63.0,10.1,10.53,3.0,1863.4545454545455,1859.7878787878785,1405.5555555555557,1900.4752114999947,1624.700100617262
243,0.6,8.8,,1.5,63.1,10.1,7.86,7.4,225.19217497478368,237.57294685990337,522.2222222222222,188.28065770943994,251.74712903262582
244,-0.2,11.9,,2.7,56.3,10.1,11.21,5.8,3626.4342657342663,3629.9200466200464,3100.0000000000005,3495.3803297809714,3262.184537997924
245,4.8,7.5,0.1,4.6,48.1,10.2,2.76,9.5,771.1275058275058,791.9862470862472,741.6666666666667,1002.542425812313,789.4111214947701
246,4.3,9.9,0.0,2.6,49.4,10.2,3.98,7.3,1024.534088134088,1052.4782217782215,1097.2222222222222,1346.4262912782442,1039.2766106749937
247,1.4,10.4,,1.8,47.0,10.3,9.24,4.0,2748.9326995920746,2672.8431672494175,1769.4444444444443,2861.5426210466444,2305.1637173535223
248,1.4,8.9,0.0,2.3,59.6,10.3,9.41,4.8,1237.477403846154,1188.4792103729603,861.1111111111111,1089.0787497087529,993.2038534355315
249,-1.2,7.6,,1.7,66.6,10.3,7.17,3.4,1734.8336373527907,1773.564355995707,1686.1111111111113,1603.5559751689473,1689.4799302843214
250,-2.1,5.3,,1.8,52.3,10.3,8.39,6.1,2252.5373550061054,2243.6170673076927,1755.5555555555559,2501.3095940516027,2161.2743754356748
251,-6.0,3.9,1.7,2.8,50.3,10.4,10.01,3.9,572.2928571428572,603.8603174603174,686.1111111111111,488.5799471374809,550.2691192530056
252,-11.0,-4.9,,3.3,37.3,10.5,14.82,0.0,4295.06935459254,4331.9263296851,4058.3333333333335,4535.077302259214,4114.243554216891
253,-11.8,0.4,,1.9,36.4,10.5,13.97,0.9,4230.994337686157,4262.142400483635,3830.555555555555,4334.662400446186,3956.9090871461667
254,-7.2,2.2,0.0,2.0,45.1,10.5,10.14,8.9,1556.9054761658592,1603.1446311640868,1713.888888888889,1611.7762143901523,1519.1355173730929
255,-2.3,3.7,0.0,3.0,48.1,10.6,13.89,2.5,4050.0320627513174,4098.33584695994,3799.9999999999995,4164.417389952343,3925.6317508160378
256,-5.6,4.1,0.0,2.0,51.1,10.6,14.33,2.8,4276.232142857143,4291.593005952381,3916.666666666667,4471.401126849347,3984.8644084363527
257,-0.7,9.6,0.0,1.7,49.4,10.6,14.22,1.1,4086.32700812852,4133.446258960574,3886.1111111111113,4310.166457451054,3722.556116633966
258,-0.5,14.6,,1.6,37.0,10.7,10.91,2.3,1171.317410966648,1097.4771057094406,469.44444444444446,1224.6325788159338,949.8178847893856
259,6.5,8.2,6.7,2.2,73.4,10.7,2.86,9.9,412.9256991578683,422.9394628043525,352.77777777777777,449.76205375330443,441.33674013582726
260,6.2,15.6,2.0,2.7,63.0,10.8,8.77,5.8,826.872865749915,829.8092335715286,913.8888888888887,997.3994266558743,742.5763840485778
261,-4.3,7.7,13.4,4.0,81.1,10.8,4.14,8.9,731.9617934149185,753.0474504662006,802.7777777777778,575.7130874698704,745.0478881636108
262,-7.1,-3.9,1.0,3.4,64.3,10.9,7.08,6.5,2353.8403559765375,2346.007739636825,1922.2222222222222,2045.3627853042478,2238.378311109986
263,-8.3,1.3,,2.3,44.0,10.9,16.78,0.0,4157.454647211249,4242.793575596396,4363.888888888889,4450.979524699798,4008.7221310917444
264,-4.4,6.4,,1.5,56.8,11.0,12.13,6.0,3083.6036905746582,3087.4491699161053,2216.6666666666665,2742.19378931094,2872.849034504272
265,-0.6,10.8,,1.7,62.6,11.0,13.71,2.5,3981.030789740357,4031.376383421948,3719.4444444444443,4129.835812623957,3656.3271000843724
266,2.1,10.9,4.2,2.2,66.3,11.0,6.5,9.3,653.4111906310995,640.3298633702018,302.7777777777777,762.1795247464195,633.9466123471312
267,-2.5,8.0,,2.0,48.6,11.1,17.37,0.9,2511.0828282828284,2440.5751803751805,1655.5555555555552,2637.7352503838765,2250.3306810142703
268,0.8,12.2,,1.6,51.8,11.1,13.21,7.0,3304.008857808858,3353.3696969696975,3455.555555555555,3766.840332990737,3098.5942925997956
269,2.8,10.4,0.0,2.1,59.6,11.2,10.45,5.3,1562.5149555903865,1549.4529780564264,1630.5555555555557,1880.6108796092774,1457.8863381437393
270,1.3,12.5,,2.0,54.0,11.3,16.77,2.6,813.7758620689655,770.551724137931,413.88888888888886,868.5796626220288,706.8931525365953
271,0.0,7.6,0.0,2.7,55.3,11.4,17.08,1.6,3537.2864125122187,3536.392473118279,2866.6666666666665,3407.1619785459316,3264.3352739742727
